PJB ID,Document Body
PJB 1368,"<p><span class=""depth3"" depth=""3"" title=""Community Council of the Atlanta Area inc"">Community Council of the Atlanta Area inc</span><br/><span class=""depth3"" depth=""3"" title=""JAMES P. FURNISS,  Chairman[?\] Board,"">JAMES P. FURNISS, <i> Chairman[?\] Board,</i></span><br/><span class=""depth3"" depth=""3"" title=""CECIL ALEXANDER, Vice Chairman"">CECIL ALEXANDER, <i>Vice Chairman</i></span><br/><span class=""depth3"" depth=""3"" title=""MRS. RHODES L. PERDUE, Secretary"">MRS. RHODES L. PERDUE, <i>Secretary</i></span><br/><span class=""depth3"" depth=""3"" title=""W. L. CALLOWAY, Associate Secretary"">W. L. CALLOWAY, <i>Associate Secretary</i></span><br/><span class=""depth3"" depth=""3"" title=""A. B. PADGETT, Treasurer"">A. B. PADGETT, <i>Treasurer</i></span></p><p><span class=""depth3"" depth=""3"" title=""DUANE W. BECK, Executive Director"">DUANE W. BECK, <i>Executive Director</i></span></p><p><span class=""depth3"" depth=""3"" title=""ONE THOUSAND GLENN BUILDING, 120 MARIETTA ST. N. W. ATLANTA"">ONE THOUSAND GLENN BUILDING, 120 MARIETTA ST. N. W. ATLANTA</span> <span class=""depth3"" depth=""3"" title=""GEORGIA  30303   TELEPHONE 577-2250"">GEORGIA  30303   TELEPHONE 577-2250</span></p><p>October 5, 1967</p><p>Honorable Julian Bond<br/>State Representative District 136<br/>823 Drummond Street, S.W.<br/>Atlanta, Georgia  30314</p><p>Dear Representative Bond:</p><p>The Comunity Countil of the Atlanta Area, Inc., as a social planning agency, is concerned with the health and welfare problems of Metropolitan Atlanta. In its work, it researches; it innovates; it coordinates;  it experiments; and it suggests. The Council accumulates a vast amount of reliable information and is eager to make it availabe to everyone who is involved with setting and achieving goals for social progress. We feel that you are one of the key people the Council would like to reach. Therefore, you are cordially invited to a breakfast meeting on:</p><p>Tuesday, November 28, 1967<br/>7:30 A.M. to 10:00 A.M.<br/>Parliment House</p><p>at which we will discuss some of the problem areas that the Council has been working on during the past few years. They are:<br/>1.  Alcoholism<br/>2.  Day Care for Children<br/>3.  Medicaid</p><p>We hope that you can attend, for good communication between us can be of mutual benefit and the Council feels that it does have information that may be of value to you in the drafting of legislation and in the making of appropriations.</p><p>We would appreciate it if you would return the enclosed card before November 22, 1967.</p><p>Sincerely,<br/>[signed] Jim Furniss<br/>James P Furniss, Chairman<br/>Board of Directors</p><p>JPF:re<br/>Enclosure</p><p>Dear Mr. Furniss:<br/>I am sorry that I will not be able to attend Your November 28 breakfast meeting. I am interested in the Community Council's work, and wonder if you have a list of publications. Laymen like myself are apt to get confused a statistical data (over)</p>                       <p>in an uncollected form, and the one publication from your office that I have seen impressed me a great deal.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Princess1 Carlos Perez Sarah Ahmad</p>"
PJB 1636,"<p><sup>To Julian Bond</sup></p><p>from the desk of</p><p>JOHN A. BROWN</p><p><sup>3-1-68</sup></p><p><sup>Julian,</sup></p><p><sup>I've tried to reach you by phone without success.  Moe Fleissig is coming to Atlanta sometime during the week of March 18 and would like to talk to you.  I'll contact you when I know his exact schedule.</sup></p><p><sup>Regards,</sup></p><p><sup>(signed) John Brown</sup></p><p>CANDEUB, FLEISSIG AND ASSOCIATES</p>                       <p>Dear John:</p><p>I'm sorry I'm so hard to get in touch with.  I'm out of the house early in the <strike>mro</strike> morning until late at night, and my wife often ignores the telephone when she's home alone.</p><p>The best way to get me is by phone after ten at night.  This is the last week of the legislative session, and beginning next Monday, the 11th, I am supposed to begin work on a booklet at the Voter Registration Project of the Southern Regional Council, and will be available <strike>for</strike>there during the day.</p><p>I will be here on the 18th, probably at SRC, and <strike>wi</strike> am looking forward to meeting Mr. Fleissig, although I had <strike>hopedtp =</strike> hoped to get a trip to Newark.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Greg14 Carlos Perez</p>"
PJB 1553,"<p><span class=""depth3"" depth=""3"" title=""CHALLENGE"">CHALLENGE</span></p><p>January 30, 1968</p><p>Honorable Julian Bond<br/>162 Eurahlee Street, S.W.<br/>Atlanta, Georgia  30314</p><p>Dear Sir:</p><p>I am happy that you will be able to participate in our Challenge Program. We will make the necessary arrangements to insure that your expenses are handled as you indicated in your letter of January 23, 1966.</p><p>It would fit our program if you could be here on either April 2nd or 3rd. We would like to have you give one major address and then participate in classes or discusstions as your schedule will permit.</p><p>A personal correspondent will contract you and work our the details of your visit; however, if you could let us know which day would be best we could set up our schedule in the near future. We also need to have some publicity material and a possible title for your speech.</p><p>We look forward to your participation in our Program.</p><p>Sincerely,</p><p>[signed] John S. Kirklham</p><p>John S. Kirkham<br/>Chairman, Challenge Committee</p><p>Dear - - - -:</p><p>April 2nd would suit my schedule best. I am enclosing a biography and will await further correspondence.</p><p>Sincerely,</p><p>Student Activities Center            318 Union Building       University of Utah<br/>Salt Lake City, Utah  84112            Telephone 322-6263</p><p>[images:] group of men holding signs</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Princess1 esh999</p>"
PJB 1538,"<p><span class=""depth3"" depth=""3"" title=""ATLANTA PUBLIC SCHOOLS""><u>ATLANTA PUBLIC SCHOOLS</u></span><br/><span class=""depth3"" depth=""3"" title=""ADMINISTRATION BUILDING   224 CENTRAL AVE.. S.W.   ATLANTA, GEORGIA  30303"">ADMINISTRATION BUILDING   224 CENTRAL AVE.. S.W.   ATLANTA, GEORGIA  30303</span></p><p>[left hand side under seal] <span class=""depth3"" depth=""3"" title=""OFFICE OF SUPERINTENDENT OF SCHOOLS"">OFFICE OF SUPERINTENDENT OF SCHOOLS</span></p><p>January 26, 1968</p><p>Representative Julian Bond<br/>District 136<br/>162 Eurahlee., S. W.<br/>Atlanta, Georgia   30314</p><p>Dear Mr. Bond:</p><p>In response to your letter of January 16 I am happy to say that Mrs. Johnson's request to transfer her son, Joel, from Washington High School to O'Keefe, was approved by the area superintendent, Mt. Moreland, effective the first day of the second semester</p><p>Sincerely,<br/>[signed] John Letson<br/>John W. Letson<br/>Superintendent</p><p>JWL:lh</p><p>Dear Dr. Letson:<br/>Thank you for your kind attention to Mrs. Johnson's request for a transfer for her sn.</p><p>Sincerely,</p><p>Inner circle: [image:] A bird with red talons.  The text under the bird which reads 1872. Middle circle: Text which reads RESIRGEM\NS  ATLANTA PUBLIC SCHOOLS. Blue outer circle;</p><p>Thanks to FromThePage transcription contributors: Princess1 Carlos Perez Sarah Ahmad</p>"
PJB 1778,"<p>ALBION COLLEGE<br/>ALBION, MICHIGAN</p><p>May 6, 1968</p><p>Dear Mr. Bond:</p><p>Ventures In Meaning Week at Albion College takes the form of exploring an issue of current and religious significance, through the contributions of persons knowledgeable about the subject matter through personal involvement.</p><p>Among the topics explored recently have been ""The New Morality,"" ""The Death of God Theology,"" ""psychiatry and Religion,"" ""Ferment on Campus.""</p><p>The VIM student-faculty committee for next year has decided on the theme of ""Soul Week '69."" The intent of this venture is to explore the meaning of black consciousness as a positive and dynamic force giving shape to our American society.</p><p>There are those who believe that the concept of soul is a commercial put on, thinking we are being pulled into a great hoax through this exploration.  Further, we have had on campus recently persons like Bayard Rustin, Leroi Jones, John Hope Franklin, Floyd McKissick, the late Martin Luther King, Jr., etc. In this respect, some feel we have over exploited this theme with our 1750 whites and 24 blacks.</p><p>It is in this light that we have chosen to come at the theme of Soul Week and black consciousness from the perspective of religion. It has been agreed that this will not be another occasion in which black people will flagellate white people by providing them with another verbal beating to make them feel good or angry or hostile.</p><p>What we propose to do in this week is to discover the meaning and value of Soul and black consciousness. The way we seek to do this is through the role religion plays in this new reality that we believe to be as creative as it is tension producing.</p><p>For the most part, we will be asking creative blacks to express themselves through their own medium thereby demonstrating the religious dimensions, or lack thereof, vis-a-vis soul and black consciousness. It is the case that we are forced to</p><p>ACTION PROGRAM FOR EXCELLENCE  APEX PROGRAM</p>                       <p>Mr. Bond     -2-     May 6, 1968</p><p>operate on a very limited budget, and within this to try and explore the theme of VIM '69 with the help of a black poet, dramatist, novelist, painter, sculptor, dancer, as well as through a service of worship and cinema.</p><p>In this regard, we are very anxious to engage you for our Soul Week '69. We are going to have a panel, hopefully composed of yourself and two other persons, who will help us to understand the meaning and value of Soul Week and its religious and non-religious dimensions. The date we have in mind is Tuesday, February 25, 1969. This would take place in the evening. The expectation being that you and two other panelists would speak for 15 or 20 minutes apiece, question each other for 15 or 20 minutes, and then receive questions from the floor for an hour.  Our hope is that you would find what we are trying to do a contribution to our College and community, and that you would shape your remarks to this particular setting.</p><p>It might be helpful to know that Albion College is located 90 miles West of Detroit. The city of Albion is composed of the same constituents which make up any large urban city, indeed, Albion is called a ""little Detroit."" Twenty-five percent of the 14,000 plus inhabitants are black, there are poor whites, mexicans, etc., we share in this community with the other dominant forces. At this juncture, some forces for creativity have begun to move into the city and in the college.</p><p>So, we expect, out of this kind of a venture, education through understanding what it means to be black and how this is authentically expressed through creative persons, including yourself.</p><p>For this contribution the College would provide you with an agreed upon honorarium and honor your travel and other expenses. I look forward with expectation to your early and favorable response.</p><p>Your</p><p>Joseph R. Washington, Jr.<br/>Dean of the Chapel</p><p>Mr. Julian Bond<br/>State Representative<br/>c/o Georgia State Legislature<br/>Atlanta, Georgia</p><p>JRW:sd<br/></p>                       <p>Dear ......:</p><p>Thank you for your kind invitation to speak at Albion College.</p><p>I am afraid I must decline. I consider myself a-religious, rather than non-religious, and <sup>therefore</sup> don't think I could make any contribution to your forum.</p><p>Might I suggest, however, that you invite either John Lewis or Dr. Vincent Harding?</p><p>Lewis, a young Baptist minister, is a former chairman of the Student Nonviolent Coordinating Committee and my be reached at:</p><p>The Southern Regional Council<br/>5 Forsyth Street<br/>Atlanta, Georgia</p><p>Harding is a Mennonite minister and presently teaches history at Spelman College here. He has been extremely close to the Southern movement for some time, and has written about blackness and Christianity.</p><p>You can write him at:</p><p>Department of History<br/>Spelman College<br/>Atlanta, Georgia<br/></p><p>Thanks to FromThePage transcription contributors: Bev D. Carlos Perez Jannyp</p>"
PJB 1369,"<p><span class=""depth3"" depth=""3"" title=""GEORGIA VOCATIONAL ASSOCIATION"">GEORGIA VOCATIONAL ASSOCIATION</span><br/>[IMAGE] <span class=""depth3"" depth=""3"" title=""GVA initials inside a circle"">GVA initials inside a circle</span></p><p>[left side margin]<br/>MRS. ELLEN B. COODY<br/>Executive Secretary<br/>1242 Wild Creek Trail, N. E.<br/>Atlanta, Georgia  30324</p><p>WILLIAM J. BRADY, JR.<br/>Treasurer<br/>P. O. Box 38008<br/>Atlanta, Georgia  30334</p><p>[right side margin]<br/>H. O. CARLTON<br/>President<br/>N.G.T.V.S.<br/>Clarkesville, Georgia  30523</p><p>MRS. JACQUELYN K. ROACH<br/>President-Elect<br/>Wilmington Island<br/>Savanah, Georgia</p><p>MISS ELEANOR ANN CAMARATA<br/>Past-President<br/>1751-C Lavista Road, N.E.<br/>Atlanta, Georgia  30329</p><p>October 6, 1967</p><p>The Honorable Julian Bond<br/>823 Drummond Street, S. W.<br/>Atlanta, Georgia  30314</p><p>Dear Sir:</p><p>The Georgia Vocational Association is sponsoring a dinner on October 23, 1967, at 7:00 p.m. in the Center Ballroom of the Marriott Motor Hotel downtown Atlanta, Georgia. G. V. A. Districts are uniting to take this opportunity to invite our legislators and their wives to similar events throughout Georgia. The purpose of the dinner is to acquaint our legislators with progress made in all phases of Vocational Education in Georgia. In the vary near future, you will be personally invited by a G. V. A. member. His entire objective, as your host, is to insure an enjoyable evening for you and your guest.</p><p>Your demonstrated interest in the educational welfare of Georgia citizens has greatly contributed to higher standards in all areas of education.</p><p>We shall look forward to seeing you on October 23, 1967. The enclosed card is for your convenience in replying to this invitation.</p><p>Sincerely,<br/>[signed] Katy L. Hope<br/>Chairman</p><p>Encloure</p><p>Dear Miss Hope:<br/>I am sorry I could not attend your October 23rd dinner. At the last moment some difficulty arose in my district that I felt took precedence at the time. I hope, however, that I will be able to serve the GVA in the future and that you will not hesitate to call up me.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Princess1 Carlos Perez Sarah Ahmad</p>"
PJB 1410,"<p>institute of applied politics<br/>TRENTON STATE COLLEGE  TRENTON, NEW JERSEY 08625<br/>kenneth wooden<br/>Executive Director<br/>609 882-1855<br/>Ext 340<br/>609-883-5071</p><p>November 3, 1967</p><p>Dear Mr. Bond:</p><p>Enclosed is your ticket for the plane flight from Atlanta to Philadelphia. Southern Airlines will fly you to Atlantic City. They will pick you up at the Eastern Airline's gate in Philadelphia</p><p>Attached also is a brochure of the program. We look forward to seeing you on the 9th of November.</p><p>Kind regards.</p><p>Sincerely,<br/>Ken<br/>Ken Wooden</p><p>Rep. Julian Bond<br/>District 136<br/>823 Drummond Street, SW<br/>Atlanta, Georgia  30314</p><p>[left bottom corner image:] gray big S with e in the top portion of the S and p in the lower portion. <br/>""Politics is still the greatest and most honorable adventure.""  Lord Tweedsmuir</p>                       <p>Dear Ken:<br/>Just a quick note to thank you and everyone else for your kindness.</p><p>I'm enclosing a clipping from last week's <u>Atlanta Constitution</u> that I thought might interest you.</p><p>Sincerely,</p><p>enc: <u>Constitution</u> article</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Princess1 Jannyp</p>"
PJB 1456,"<p>[image:] S E P each in squared boxes]</p><p>SOUTHERN EDUCATION PROGRAM, INC. <br/>859½ Hunter Street N.W. Atlanta, Georgia  30314 404/525-6042</p><p>Mr. Julian Bond<br/>361 Lee Street, S.W.<br/>Atlanta, Georgia  30314</p><p>Dear Mr. Bond:</p><p>I have enclosed a brief program schedule of our conference. We would appreciate it if you would participate in a panel discussion with Nathan Hare and Vincent Harding on Saturday, November 25th at 2:00 P.M. This session will be held in the lounge of Samuel Archer Hall of Morehouse College.</p><p>We are asking the speakers to prepare a 10 minute talk on the subject, ""the dilemma of the Negro college.""  Following this, the floor will be open to general discussion, i.e., responses to and from the audience. The final hour or 1½ hours we will break up into smaller groups for further discussion. These groups will be led by our more experienced teachers.</p><p>You can deal with the topic of the panel any way you see fit. I might mention, however, that we are particularly interested in trying to understand how mostly young, white faculty can fit in to the present and future development of the Negro colleges. We are concerned with such issues as student activism and unrest--their extent and significance; the positive and negative aspects of the attitudes and beliefs of young faculty; and, the sometimes reactionary intransigence of college administrations. If you can touch upon some of these matters in your remarks it would be helpful to us.</p><p>Thank you for graciously consenting to participate in our conference. I would be interested in knowing if the schedule and format meets you approval.</p><p>Sincerely yours,</p><p>Lawrence Rushing<br/>Director<br/></p>                       <p>Dear Mr. Rushing:</p><p>Please let me apologize for missing the program on Saturday.</p><p>I was hospitalized about a month ago with a mild kidney infection; while at Paschal's on Saturday afternoon I thought I had suffered a relapse and spent the rest of the afternoon trying to get my doctor to tell me it wasn't so.</p><p>He did, but by then it was too late.</p><p>I'm sorry I couldn't get to you beforehand.</p><p>Sincere,y<br/></p><p>Thanks to FromThePage transcription contributors: Bev D. Carlos Perez Jannyp MaryV</p>"
PJB 1358,"<p>[badge:] An angry bird, with a medal and star on chest, holding a pistol and wearing a helmet on top of a two storey building. CONFRONT THE WARMAKERS OCT 21 <i>Washington D.C. Mass Mobilization 2</i>. On top of the badge April 15 underneath the badge October 21-22.]</p><p>National Mobilization Committee <br/>To End The War In Vietnam<br/>857 Broadway  New York, N. Y. 10003  Tel: (212) 675-4605</p><p>September 23, 1967</p><p>Mr. Julian Bond<br/>c/o Horace M. Bond<br/>361 Lee Street, S. W.<br/>Atlanta, Georgia</p><p>Dear Mr. Bond:</p><p>As you no doubt have heard by now, the National Mobilization Committee to End the War in Vietnam (organizers of the massive April 15  Spring Mobilization) has called for a mass demonstration against the war on October 21 in Washington.</p><p>I am writing to ask if I may have the privilge of submitting your name to the October 21 Program Subcommittee as someone who will be available to speak on this historic occasion.</p><p>As plans stand now, there will be two marches (one from the Washington Monument and one from the Lincoln Memorial) going through Washington across two Potomac bridges to the Pentagon. The Rally will take place on the area assigned us by Washington authorities, and will last approximately 1 1/2 - 2 hours. The Program Subcommittee is now in the process of forming a panel of prominent speakers representing a broad cross-section of American opinion relative to the Vietnam war.</p><p>Following the Rally as a separate action, there will be a non-violent sit-in on the steps of the Pentagon only by those who wish to do so. Enclosed you will find material relative to the above.</p><p>As you know, the April 15 Spring Mobilization was a very significant step in the fight against the war in Vietnam. We expect October 21 will be equally as significant, expressing the deepening determination of many Americans to end this war.</p><p>We hope you will be available to participate. It is imperative that you respond as quickly as possible as time is very short. Please call Elinor Ferry (212) 675-4605 or myself at (212) 255-1075 or cable or write us at the above address.</p><p>Thank you very much for your consideration.</p><p>Sincerely,</p><p>Linda Morse<br/>For the Program Subcommittee</p><p>[The following is the marginal content of the letterhead.]<br/>Founding Chairman: A. J. Muste (1885-1967) Chairman: Dave Dellinger<br/>National Director: Rev. James Bevel  National Coordinator: Prof. Robert Greenblatt</p><p>Co-chairmen: Rev. Ralph Abernathy  Al Evanhoff  Prof. Donald Kalish  Sidney Lens   <br/>Lincoln Lynch  Prof Sidney Peck  Rt. Rev. Charles O. Rice  Cleveland Robinson  Dagmar Wilson</p>                       <p>Dear Miss . . . . . :</p><p>I should like very much to be <sup>considered for the honor of being</sup> one of the speakers at the October 21st rally.</p><p>I am assuming that it will be an afternoon affair because I <sup>probably</sup> could not stay in Washington that evening.</p><p>At any rate, I hope to hear from you shortly.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Princess1 Jannyp</p>"
PJB 1616,"<p>Mrs. E. Frank Mahoney</p><p>100 Vernon Road</p><p>Broomall, Pennsylvania 19008</p><p><sup>Dear Julian -</sup></p><p>As secretary for the class of '57, I have been asked by George School to be responsible for gathering the news of our class for The Georgian.  The years go by so fast, and all of us move around so much, that this is a good way to keep in touch - through our alumni magazine.</p><p>I'll start off by telling you that I have been having babies - two girls.  I also plan to go back to school and finish my work for a M.A. in Economics, and then go on to teach.</p><p>Now let's hear from you.</p><p>Sincerely,</p><p>(signed)</p><p>Lyell Price Mahoney</p><p><sup>P.S. Would appreciate it if you could get this info. to me by March 5 - to meet the publishers deadline.  Thanks.</sup></p><p><sup>Lyell</sup></p><p><sup>Have been following your career with great interest.  It certainly make we stay-at-homes feel inadequate.</sup><br/></p>                       <p>Dear Lyell:</p><p>It is good to hear from you.</p><p>I'm enclosing a biographical sheet from which you can extract the information you need.</p><p>Every great once in a while I run into people from George School, here and in other cities throughout the United States.</p><p>It brings back old memories.</p><p>Best wishes.</p><p>Sincerely,</p><p>enc:  bio</p><p>Thanks to FromThePage transcription contributors: Greg14 Carlos Perez</p>"
PJB 1360,"<p>[image: a peach attached to a flag at the hole of a golf course green]</p><p><i>Atlanta Classic Golf Tournament</i><br/>P. O. BOX 13614, STATION K, ATLANTA, GA. 30324</p><p>September 23, 1967</p><p>The Honorable Julian Bond<br/>823 Drummond Street, S. W.<br/>Atlanta, Georgia  30314</p><p>Dear Sir:</p><p>Several months ago a group of interested citizens organized the Atlantic Classic Foundation, which is a charitable organization formed for the purpose of sponsoring and promoting the Atlanta Classic Golf Tournament at the Atlanta Country Club located in Cobb County, Georgia.</p><p>The Foundation is happy to announce that this will be a regular professional golf tournament with practically all of the big-name pros participating and is the first major professional golf tournament to be held in Atlanta in many years. The tournament this year will be held beginning with practice rounds on Monday and Tuesday, September 25 and 26, with a Pro-Am event on Wednesday, September 27. The tournament itself begins on Thursday, September 28 and runs through Sunday, October 1, 1967.</p><p>Knowing of your interest in civic affairs, the Atlanta Classic Foundation would like to have you as its guest at this tournament. Enclosed herewith you will find one official guest badge which will enable you to attend the entire tournament including the practice rounds and the Pro-Am event and will also entitle you to clubhouse privileges.</p><p>We are looking forward to seeing you at the tournament. If you have any questions, please call me at 237-6334.</p><p>With kind personal regards, I am</p><p>Sincerely yours</p><p>MARK A. SMITH, JR.<br/>President<br/>Atlanta Classic Foundation, Inc.</p><p>MAS:ep</p><p>[The following is the marginal content of the letterhead.]<br/>James M. Cox, General Chairman<br/>James P. Clay, Asst. General Chairman<br/>Paul C. Warren  Tournament Director</p><p>Foundation Members<br/>Mark A Smith, Jr.  President<br/>James L. Moye  Vice-President<br/>C. G. Caye  Secretary<br/>James A. Colquitt  Treasurer</p><p>Walter M. Baker<br/>W. Perry Ballard, Jr.<br/>Stewart C. Bird<br/>Asa G. Candler V<br/>Frank G. Carter<br/>James P. Clay<br/>John H. Clifton<br/>Joe H. DeLany, Jr.<br/>William Dolan<br/>A. Dunson Dunaway<br/>George B. Dunbar<br/>Thomas A. Fancher<br/>Alan D. Ferguson<br/>Jack C. Fraser<br/>J. P. Garlington, Jr.<br/>Warren S. Griffin<br/>Daniel D. Hankey, M.D.<br/>Julian LeCraw<br/>Andrew B. Morrison<br/>George L. McChesney<br/>Pope B. McIntire<br/>Louis W. McLennan<br/>Dan Plaster, Jr.<br/>Sherman A. Olsen<br/>Carroll A. Reddic, Jr.<br/>Jack M. Rice<br/>George S. Roach, M.D.<br/>Carl E. Sanders<br/>Frank Scott<br/>John J. Shea<br/>I. M. Sheffield III<br/>Alex W. Smith, Jr.<br/>L. Ben Spears<br/>William F. Spreen, Jr.<br/>Alfred Thompson, Jr.<br/>Glenn O. Turner<br/>Charles D. Vantress<br/>Robert L. Weathers<br/>John L. Westmoreland, Jr.<br/>Colie B. Whitaker, Jr.<br/>Bernard H. Yates<br/></p>                       <p>Dear . . . . :<br/>Your very kind letter arrive too late for me to include the Classic in my weekend plans but I did want to thank you for the invitation.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Princess1 Jannyp</p>"
PJB 1399,"<p>October 21, 1967<br/>Mr. Julian Bond<br/>#1<br/>361 Lee St., S.W.<br/>Atlanta, Georgia 30310</p><p>Dear Julian:</p><p>I forgot to send along yesterday the information we have pertaining to Negroes elected to Arkansas school boards. Please add it to the other material we sent on Negro elected officials in the South.</p><p>Sincerely,</p><p>Marvin Wall<br/>Research Director<br/>Voter Education Project<br/>MW:ru<br/>Enclosure</p><p>Marvin:</p><p>I just wanted you to know I got the material you sent and appreciated receiving it. I'm thinking about workin up a mail survey of all of these peopel to see what they think about things.<br/>Thanks again,<br/>Sincerely,</p><p>Southern Regional Council, Inc.<br/>5 Forsyth Street, N.W. Atlanta, Georgia 30303<br/>522-5764<br/>Paul Anthony Executive Director<br/>A Council to attain the ideals and practices of equal opportunity for all peoples in the South</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Privacylover</p>"
PJB 1407,"<p>Mervyn M. Dymally<br/>Twenty-Ninth Senatorial District</p><p>California Legislature<br/>Senate</p><p>Vice Chairman<br/>Committe on Water Resources</p><p>October 25, 1967</p><p>Hon. Julian Bond<br/>361 Lee Street S.W.<br/>Atlanta, Georgia 30313</p><p>Dear Julian:</p><p>Thanks for the copy of the letter you sent to Percy. I agree with all of your recommendations. However, I am especially interested in your proposal for an Information Service.</p><p>As I indicated to you we have set an Urban Affairs Foundation up, and recently hired a part time staff. We would like very much to help with the West Coast program for information. Keep me informed, and good luck.</p><p>Looking forward to seeing you at MARC in November.</p><p>Always,<br/>[signed] Merv<br/>Mervyn M. Dymally<br/>State Senator - 29th District</p><p>MMD: ls</p><p>Dear Merv:</p><p>Thanks for the note. I keep getting letter from Cloves Campbell about the planned Western Conference of Elected Officials and am trying to wrangle a speaking date out of it.</p><p>Do you have a copy of your prospectus for your Urban Foundation<sup>?</sup> I'<sup>d</sup> like to see one if you do. There's been a bit more interest expressed in the Information Service but nothing concrete as yet.</p><p>Sincerely,</p><p>[The following is the marginal content of the letterhead.]<br/>[Left side]<br/>Reply To<br/>Legislative Office<br/>State Capitol<br/>Sacramento, Calif. 95814<br/>445-2104, Area Code 916</p><p>District Office<br/>Old State Bldg., Suite 113<br/>217 West First Street<br/>Loa Angeles, Calif. 90012<br/>620-5600, Area Code 213</p><p>[Right side]<br/>Committees<br/>Education<br/>Elections and Reapportionment<br/>Institutions<br/>Social Welfare<br/>Water Resources</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Sarah Ahmad  jaygr0620</p>"
PJB 2041,"<p>F</p><p>Sept. 30, 1968</p><p>Dear Mr. Bond,</p><p>I would like very much<br/>to have an autographed letter<br/>from you to add to my<br/>collection of famous people.</p><p>I think you would have been<br/>a great choice for vice-president.<br/>What is one of the greatest<br/>experiences in your life?<br/>You've got soul.</p><p>Thank you.</p><p>Yours, <br/>Michael Hyman<br/>(age 16)</p><p>[The following is the marginal content of the letterhead]<br/>Michael B. Hyman<br/>818 Wickfield Road<br/>Wynnewood, Pa. 19096</p><p>Thanks to FromThePage transcription contributors: Severian Gardi Carlos Perez</p>"
PJB 1343,"<p>[image:]  Seal inscription Sigillum Universitatis Buffalonensis, inside seal laurel wreath, buffalo and shield]</p><p>STUDENT BAR ASSOCIATION<br/>STATE UNIVERSITY OF NEW YORK AT BUFFALO<br/>SCHOOL OF LAW<br/>77 W. Eagle Street • Buffalo, N. Y.  14202</p><p>September 19, 1967</p><p>Honorable Julian Bond<br/>Georgia State Legislature<br/>Atlanta, Georgia</p><p>Dear Sir:</p><p>As part of the academic program of the S.U.N.Y. at Buffalo Law School, the Student Bar Association is currently engaged in scheduling guest speakers for the Fall Semester of the 1967-68 academic year. Our objective is to schedule a limited number of one hour lectures on current aspects of the law and related fields.</p><p>In an effort to invite speakers who will have particular interest to the lawyer and the citizen, suggestions from both the faculty and the students have been solicited.  Speakers whose professional accomplishment recommend them for this purpose are being invited.</p><p>In conjunction with our objectives I would like to extend to you once again an invitation to address the student body during the Fall Semester.  We are able to offer you an honorarium of $75 and expenses.  I would appreciate your consideration and speedy reply concerning your interest and availability for our lecture series in order that an agreeable date may be arranged.</p><p>Yours truly,</p><p>Michael R. Wolford<br/>Chairman, Student<br/>Bar Speakers Committee</p><p>MRW: sc</p><p>(MEMBER:  AMERICAN LAW STUDENT ASSOCIATION)</p>                       <p>Dear Mr.  . . . . . . . :</p><p>Please excuse me for not answering sooner.</p><p>I will be in New York city during the last week in November and the first week in December. Would a date during that time fit your schedule?</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Bev D. Carlos Perez Jannyp</p>"
PJB 1509,"<p><span class=""depth2"" depth=""2"" title=""-GEORGIA STATE COLLEGE"">-GEORGIA STATE COLLEGE</span>=<br/>33 GILMER STREET, S. E. • ATLANTA, GEORGIA  30303</p><p>January 10, 1968</p><p>Mr. Julian Bond<br/>823 Drummond Street. S. W.<br/>Atlanta, Georgia  30314</p><p>Dear Mr. Bond:</p><p>I am writing to urge you to support two measures concerning the mentally retarded which will be considere by the 1968 General Assembly.</p><p>The State Health Department is requesting funds to operate the new Georgia Mental Retardation Center. This is a much needed facility and deserves your support.  We also hope that you will <u>line</u> <u>item</u> Health Department request for $200,000.00 for day care centers for the retarded.</p><p>Sincerely yours</p><p>[signed] Mildred W. Barksdale</p><p>Mildred W. Barksdale, Ed. D.<br/>Associate Professor of Special<br/>Education</p><p>MWB:df</p><p>Dear Mr. Barksdale:<br/>Thank you for your note. You may be interested in learning that the Education Committee, of which Rep Brown, Rep Hamilton, Rep Grier and myself are members, on Jan 18 passed out with a ""do</p><p>[image:] blocked College monogram  GSC</p>                       <p>pass"" reccomendation a measure which will require the state to assume <strike>ac</strike> responsibility for providing services and facilities for acceptional children.</p><p>We believe this is an important first step and hope the Full House will approve it.</p><p>Sincerely,</p><p>Thanks to FromThePage transcription contributors: Carlos Perez Princess1 esh999</p>"
